client_id,path,sentence,up_votes,down_votes,age,gender,accents,locale,segment
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413557.mp3,"""Dat hingje ik net oan 'e grutte klok.""",2,0,sixties,male,,fy-NL,
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413570.mp3,"""Dêr hoechsto dy net drok oer te meitsjen.""",2,0,sixties,male,,fy-NL,
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413571.mp3,"""Noch yn 'e fyftiger jierren kaam de molkekarre by de doar lâns.""",2,0,sixties,male,,fy-NL,
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413575.mp3,"""Stel ôfdrukgebiet yn op folgjende fjirtjin.""",2,0,sixties,male,,fy-NL,
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413594.mp3,"""In profeet wurdt yn eigen lân net achtenearre.""",2,0,sixties,male,,fy-NL,
ee68045b37f4b8257db4f46ef325f45c185edbc7077618cca21856f5c954012a46370f94276885bf5c0167fd2c45b0b14d4d2775c0dc7b6d13d96046f8688618,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21413596.mp3,"""Guon âlden hawwe moandeitemiddei heel goed holpen mei it fersieren fan de skoalle.""",2,0,sixties,male,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21466362.mp3,"""Freedtejûn foar in wike hie ik dat besletten, moandei wie it rûn.""",2,0,sixties,female,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21466472.mp3,"""No moandei soe wolris yn it teken fan in grutte waarsomslach stean kinne.""",2,0,sixties,female,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21485508.mp3,"""Ik soe it moai fine om tegearre in wykein fuort te gean.""",2,0,sixties,female,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21485540.mp3,"""De fotograaf dokumintearret de ynterieurs fan Sjineeske restaurants mei de akwaria dêryn.""",2,1,sixties,female,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21516092.mp3,"""Ik moast de fyts noch even gau achter yn de auto goaie.""",2,0,sixties,female,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21516109.mp3,"""By it fallen fan 'e nacht setten se har tinten op.""",2,1,sixties,female,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21516112.mp3,"""It is de bedoeling dat je se beide yn ien kear goed riede.""",2,1,sixties,female,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21516125.mp3,"""We freegje ús wol ôf hoe't men dat berikke wol.""",2,1,sixties,female,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21516133.mp3,"""Wienen wy net thús?""",2,0,sixties,female,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21516134.mp3,"""Hy freget nei de bekende wei.""",2,0,sixties,female,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21516135.mp3,"""Grutte Pier begûn syn striid nei't syn pleats yn 'e brân stutsen waard.""",2,0,sixties,female,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21516136.mp3,"""Besjoch dit produkt en ús oare spesjale oanbiedingen!""",2,1,sixties,female,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21516137.mp3,"""Hy laket de wite tosken bleat.""",2,0,sixties,female,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21516148.mp3,"""It programma bestiet út twa parten: moarns in ekskurzje en middeis in seminar.""",2,0,sixties,female,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21516150.mp3,"""Dy dei is de sinne om kertier oer fiven opkommen.""",2,0,sixties,female,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21516152.mp3,"""De oare deis geane wy nei myn skoansuske Rosa.""",2,0,sixties,female,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21516158.mp3,"""In alderivichst moai famke ried yn 'e fallende jûn nei hûs.""",2,1,sixties,female,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21516159.mp3,"""It skûtsjesilen lûkt altyd gâns folk.""",2,1,sixties,female,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21516161.mp3,"""De sykte fan Weil wurdt feroarsake troch kontakt mei smoarch wetter.""",2,0,sixties,female,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21516170.mp3,"""Iepenje Myn muzyk.""",2,0,sixties,female,,fy-NL,
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21516172.mp3,"""It fljocht my oan.""",2,0,sixties,female,,fy-NL,
d8fc79f04c419cdae1f80b0496c9eb7ea433de780815ca7547ce4c6c3f2f0edc9113147e767daef3c66f7da2207aa140b8a07add6bd25340dcdb5ed9cb95c59a,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28447348.mp3,"""No, dat hawwe jo net mear nedich.""",2,0,sixties,female,,fy-NL,
d8fc79f04c419cdae1f80b0496c9eb7ea433de780815ca7547ce4c6c3f2f0edc9113147e767daef3c66f7da2207aa140b8a07add6bd25340dcdb5ed9cb95c59a,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28447399.mp3,"""Tocht se dat se net lang mear libje soe?""",2,0,sixties,female,,fy-NL,
d8fc79f04c419cdae1f80b0496c9eb7ea433de780815ca7547ce4c6c3f2f0edc9113147e767daef3c66f7da2207aa140b8a07add6bd25340dcdb5ed9cb95c59a,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28447431.mp3,"""Skoaldokters en learkrêften leare hoe't se hannelje moatte at se bernemishanneling tsjinkomme.""",2,0,sixties,female,,fy-NL,
d8fc79f04c419cdae1f80b0496c9eb7ea433de780815ca7547ce4c6c3f2f0edc9113147e767daef3c66f7da2207aa140b8a07add6bd25340dcdb5ed9cb95c59a,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28447455.mp3,"""Sy moast behannele wurde troch ambulânsepersoniel.""",3,0,sixties,female,,fy-NL,
d8fc79f04c419cdae1f80b0496c9eb7ea433de780815ca7547ce4c6c3f2f0edc9113147e767daef3c66f7da2207aa140b8a07add6bd25340dcdb5ed9cb95c59a,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28447467.mp3,"""Foar dy foarstellingen wie der in libbene swarte handel yn kaartsjes.""",2,0,sixties,female,,fy-NL,
d8fc79f04c419cdae1f80b0496c9eb7ea433de780815ca7547ce4c6c3f2f0edc9113147e767daef3c66f7da2207aa140b8a07add6bd25340dcdb5ed9cb95c59a,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28447795.mp3,"""De bank is aktyf yn it finansierjen fan duorsum belizzingsfêstguod.""",2,0,sixties,female,,fy-NL,
d8fc79f04c419cdae1f80b0496c9eb7ea433de780815ca7547ce4c6c3f2f0edc9113147e767daef3c66f7da2207aa140b8a07add6bd25340dcdb5ed9cb95c59a,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28448834.mp3,"""Elkenien op dy ekspedysje wist hiel goed dat men jin op glêd iis bejoech.""",2,0,sixties,female,,fy-NL,
d8fc79f04c419cdae1f80b0496c9eb7ea433de780815ca7547ce4c6c3f2f0edc9113147e767daef3c66f7da2207aa140b8a07add6bd25340dcdb5ed9cb95c59a,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28449017.mp3,"""Foegje besite oan 'e katakomben ta oan myn notysje Parys.""",2,0,sixties,female,,fy-NL,
d8fc79f04c419cdae1f80b0496c9eb7ea433de780815ca7547ce4c6c3f2f0edc9113147e767daef3c66f7da2207aa140b8a07add6bd25340dcdb5ed9cb95c59a,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28449114.mp3,"""Wat bart der as it tiidrek fan fiif jier foarby is?""",2,0,sixties,female,,fy-NL,
d8fc79f04c419cdae1f80b0496c9eb7ea433de780815ca7547ce4c6c3f2f0edc9113147e767daef3c66f7da2207aa140b8a07add6bd25340dcdb5ed9cb95c59a,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28449152.mp3,"""De sosjale tsjinst hat in noarmbedrach fêststeld.""",2,0,sixties,female,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28341107.mp3,"""Wat de natoer oangiet, is it in grutte ferearming.""",2,0,seventies,male,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28341149.mp3,"""Troch de fûle skuorwinen foel de beam op it dak fan 'e pleats.""",2,0,seventies,male,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28341176.mp3,"""It die bliken dat dat administrative wurk neat foar my wie.""",2,0,seventies,male,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28341229.mp3,"""Belje Sandra de Boer thús.""",2,0,seventies,male,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28341389.mp3,"""Nee, it is fuortby.""",2,0,seventies,male,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28341904.mp3,"""Doe bin ik by beppe kommen.""",2,0,seventies,male,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28342066.mp3,"""Hy sjocht fereale nei de sjongeres mei de rôze klean oan.""",2,0,seventies,male,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28342098.mp3,"""Fierwei de measte lietteksten geane oer de leafde en relaasjes.""",2,0,seventies,male,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28342104.mp3,"""Selektearje alles.""",2,0,seventies,male,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28342490.mp3,"""Se meie wolris by harsels freegje oft it allegearre wol doocht wat se sizze.""",2,0,seventies,male,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28342504.mp3,"""Dit is myn maat en hy docht oan fuotbaljen.""",2,0,seventies,male,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28342764.mp3,"""Bern dy't boarten mei fjoerwurk hawwe tiisdeitemoarn brân feroarsake yn in hús.""",2,0,seventies,male,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28342811.mp3,"""Ik wol net de kâns rinne dat ik har mem oan 'e line krij.""",2,0,seventies,male,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28342986.mp3,"""As it de muoite wurdich is om te dwaan, doch it dan goed.""",2,0,seventies,male,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28343277.mp3,"""Dan bist yn ien kear fan it gesoademiter ôf.""",2,0,seventies,male,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28343410.mp3,"""Hja moast in soad wurk út hannen jaan.""",2,0,seventies,male,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28343744.mp3,"""Op dit stuit wurdt ûndersocht oft in referindum oer dit ûnderwerp juridysk mooglik is.""",2,0,seventies,male,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28343828.mp3,"""Saterdeitenacht hat it flak boppe de planten justjes ûnder it friespunt west.""",2,0,seventies,male,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28343895.mp3,"""Sa'n grutte logistike operaasje easket in spesjale ynstelling.""",2,0,seventies,male,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28343923.mp3,"""Hoe sjogge de ferskillende generaasjes nei relaasjes?""",2,0,seventies,male,,fy-NL,
e011f470502431004de3b34245a1a85a97413ea805b12cce9ddfff98038bef1a56cd0a4d2ebb93e9b8c51bf33ec5f75dd687669b422c2bbe2ff7de0844effb9c,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_28343924.mp3,"""Hja krije amper twa minuten tiid om har wier te meitsjen.""",2,0,seventies,male,,fy-NL,
ab3f44ab184e069492649baec8248dcd9e90a105703deea63f2963005a303d0c205402d80966e45c6a8938d9d8d87efe2a8fab7f50d634652aeff4b60774dbdd,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21431097.mp3,"""It is goed om by in jubileum werom te sjen.""",2,0,sixties,female,,fy-NL,
ab3f44ab184e069492649baec8248dcd9e90a105703deea63f2963005a303d0c205402d80966e45c6a8938d9d8d87efe2a8fab7f50d634652aeff4b60774dbdd,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21431313.mp3,"""Do hast dyn jierdei op woansdei.""",2,0,sixties,female,,fy-NL,
ab3f44ab184e069492649baec8248dcd9e90a105703deea63f2963005a303d0c205402d80966e45c6a8938d9d8d87efe2a8fab7f50d634652aeff4b60774dbdd,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21431321.mp3,"""It boerd wie swart en de sifers en letters wyt.""",2,0,sixties,female,,fy-NL,
ab3f44ab184e069492649baec8248dcd9e90a105703deea63f2963005a303d0c205402d80966e45c6a8938d9d8d87efe2a8fab7f50d634652aeff4b60774dbdd,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21431323.mp3,"""Ofrûne woansdeitejûn wie de lêste wedstriid fan de simmerkompetysje.""",2,0,sixties,female,,fy-NL,
ab3f44ab184e069492649baec8248dcd9e90a105703deea63f2963005a303d0c205402d80966e45c6a8938d9d8d87efe2a8fab7f50d634652aeff4b60774dbdd,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21431363.mp3,"""In trekker sit ûnder de giele ferve en in doar is bekladde.""",2,0,sixties,female,,fy-NL,
ab3f44ab184e069492649baec8248dcd9e90a105703deea63f2963005a303d0c205402d80966e45c6a8938d9d8d87efe2a8fab7f50d634652aeff4b60774dbdd,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21445072.mp3,"""Der wiene yn dy jierren oates en toates gizelingen en ûntfieringen.""",2,1,sixties,female,,fy-NL,
ab3f44ab184e069492649baec8248dcd9e90a105703deea63f2963005a303d0c205402d80966e45c6a8938d9d8d87efe2a8fab7f50d634652aeff4b60774dbdd,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21689497.mp3,"""Troch de drûchte fan ôfrûne simmer binne de parren oan de lytse kant.""",2,1,sixties,female,,fy-NL,
ab3f44ab184e069492649baec8248dcd9e90a105703deea63f2963005a303d0c205402d80966e45c6a8938d9d8d87efe2a8fab7f50d634652aeff4b60774dbdd,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21689547.mp3,"""Men kin sels de kleur fan it skerm ynstelle.""",2,0,sixties,female,,fy-NL,
ab3f44ab184e069492649baec8248dcd9e90a105703deea63f2963005a303d0c205402d80966e45c6a8938d9d8d87efe2a8fab7f50d634652aeff4b60774dbdd,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21689549.mp3,"""Oan 'e ein fan 'e middei soene wy wer ophelle wurde troch it boatsje.""",2,1,sixties,female,,fy-NL,
ab3f44ab184e069492649baec8248dcd9e90a105703deea63f2963005a303d0c205402d80966e45c6a8938d9d8d87efe2a8fab7f50d634652aeff4b60774dbdd,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21689559.mp3,"""Nei iten kinst yn ús bar terjochte foar in lekker kopke kofje.""",2,0,sixties,female,,fy-NL,
ab3f44ab184e069492649baec8248dcd9e90a105703deea63f2963005a303d0c205402d80966e45c6a8938d9d8d87efe2a8fab7f50d634652aeff4b60774dbdd,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21689573.mp3,"""Hij kin allegear oare drokten net kombinearje mei it foarsitterskip fan 'e feriening.""",2,0,sixties,female,,fy-NL,
ab3f44ab184e069492649baec8248dcd9e90a105703deea63f2963005a303d0c205402d80966e45c6a8938d9d8d87efe2a8fab7f50d634652aeff4b60774dbdd,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21689587.mp3,"""It sikehús giet ein dizze wike ticht.""",2,0,sixties,female,,fy-NL,
ab3f44ab184e069492649baec8248dcd9e90a105703deea63f2963005a303d0c205402d80966e45c6a8938d9d8d87efe2a8fab7f50d634652aeff4b60774dbdd,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21689597.mp3,"""De optredens fariearje fan it begelieden fan in tsjerketsjinst oant in programma yn fersoargingshuzen.""",2,0,sixties,female,,fy-NL,
ab3f44ab184e069492649baec8248dcd9e90a105703deea63f2963005a303d0c205402d80966e45c6a8938d9d8d87efe2a8fab7f50d634652aeff4b60774dbdd,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21689614.mp3,"""As der wat barre moat, steane je faak foaroan.""",2,0,sixties,female,,fy-NL,
ab3f44ab184e069492649baec8248dcd9e90a105703deea63f2963005a303d0c205402d80966e45c6a8938d9d8d87efe2a8fab7f50d634652aeff4b60774dbdd,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21689674.mp3,"""It earste datst dwaan moatten hiest, is nei de faam ta gean.""",2,0,sixties,female,,fy-NL,
8ff7b18cb6471b84215ee6cfd13f9d940eddf510e11fa5fc6818276bdab274beca1ad2c0e1145ab6ff362b20b8a6e8b42db7397c04665ade31eb5bfd33ebe832,/scratch/s5130867/cv-corpus-13.0-2023-03-09/fy-NL/clips/common_voice_fy-NL_21479691.mp3,"""Wy komme nei it strân om nei de famkes te sjen.""",3,0,sixties,female,,fy-NL,
